,date,text,user
4860,2017-02-08 21:08:35+00:00,real fight starts now over next two years labour will use every opportunity to ensure brexit protects jobs living standards the economy ,jeremycorbyn
4870,2017-02-06 18:29:25+00:00, must guarantee the rights of eu citizens living in uk this isnt about brexit its about basic decency ,jeremycorbyn
4901,2017-01-27 19:37:56+00:00,theresa may failed to challenge trump stand up for our values today she prefers a us corporate trade deal for a bargain basement brexit,jeremycorbyn
4908,2017-01-26 19:43:16+00:00,labour will ensure the british people have genuine say over brexit negotiations because no one voted to give a free hand ,jeremycorbyn
4910,2017-01-26 19:42:25+00:00,labour will amend article bill to prevent the tories using brexit to turn britain into a bargain basement tax haven off coast of europe ,jeremycorbyn
4922,2017-01-24 10:17:51+00:00,labour will seek to amend the article bill to prevent the conservatives using brexit to turn britain into a bargain basement tax haven ,jeremycorbyn
4941,2017-01-18 13:25:47+00:00,at i urged to stop her threat of a bargain basement brexit a low pay tax haven on the shores of europe ,jeremycorbyn
4946,2017-01-18 07:00:06+00:00,we cannot let use brexit to turn britain into a tax haven on the edge of europe and create a bargain basement economy ,jeremycorbyn
4951,2017-01-17 14:11:43+00:00, has made clear that she is determined to use brexit to turn britain into a bargain basement tax haven on the shores of europe ,jeremycorbyn
4957,2017-01-16 09:57:36+00:00,my full interview where we discussed everything from tories chaotic brexit to their failure on ,jeremycorbyn
4960,2017-01-15 13:43:55+00:00,on this morning we discussed s chaotic brexit the amp how labour will build a more equal society ,jeremycorbyn
4981,2017-01-12 11:28:53+00:00,the british people voted to refinance the nhs its labour who will deliver it my brexit speech from tuesday ,jeremycorbyn
4982,2017-01-12 08:00:04+00:00,labour accepts the challenges voters gave and will insist on a brexit that works not just for city interests but in the interests of us all ,jeremycorbyn
4996,2017-01-10 16:55:01+00:00,a labour brexit would take back control of our jobs market to ensure every worker has a secure job with secure pay ,jeremycorbyn
5001,2017-01-10 16:04:18+00:00,unlike the tories labour will push for a brexit thats in the interests of the whole country not just bankers in london,jeremycorbyn
5002,2017-01-10 08:48:13+00:00,labours offering an economic alternative and challenging a tory brexit that will leave us as bargain basement britain on the edge of europe,jeremycorbyn
5081,2016-12-07 13:22:28+00:00,emily thornberry questioned the conservatives at prime minister s questions today over their chaotic brexit ,jeremycorbyn
5088,2016-12-03 11:21:30+00:00,discussing working together to get best for uk eu from brexit negotiations with czech foreign minister ,jeremycorbyn
5090,2016-12-02 19:12:47+00:00,great to be welcomed by to where i will discuss brexit amp beating the populist far right ,jeremycorbyn
5129,2016-11-21 18:15:01+00:00,there can be few bigger potential disruptions to the future growth and prosperity of the uk than a mishandled and chaotic brexit ,jeremycorbyn
5143,2016-11-17 12:28:03+00:00,lets fact check theresa mays answers on international aid the nhs the economy and brexit at yesterdays ,jeremycorbyn
5146,2016-11-16 16:58:26+00:00,watch my full exchange with today she clearly has no plan and is presiding over a chaotic brexit,jeremycorbyn
5148,2016-11-16 12:57:21+00:00,i asked pm what her brexit plan is she didnt give the answers we need to ensure it works for jobs living standards the economy ,jeremycorbyn
5153,2016-11-15 12:08:13+00:00,a leaked memo suggests tories have no plan for brexit as says we need certainty stability amp plan to put jobs amp economy first,jeremycorbyn
5196,2016-11-07 17:05:22+00:00,labour will be pressing for a brexit that works for britain putting jobs living standards and the economy first ,jeremycorbyn
5197,2016-11-07 13:42:38+00:00,transparency needed in pms brexit plans writes we must put jobs living standards and economy first,jeremycorbyn
5200,2016-11-06 12:01:50+00:00,there must be transparency and accountability on brexit terms we wont block article but will fight for a brexit that works for britain,jeremycorbyn
5203,2016-11-05 11:08:23+00:00,at i said labour will press for a brexit that puts jobs living standards and the economy first ,jeremycorbyn
5231,2016-10-27 07:02:04+00:00,the govt has failed to provide clarity on brexit negotiations labour is demanding a clear plan for brexit that delivers for everyone ,jeremycorbyn
5237,2016-10-26 12:33:17+00:00,the tories offer a chaotic brexit is demanding the best deal for the uk putting jobs living standards and economy first ,jeremycorbyn
5238,2016-10-24 16:15:15+00:00,the governments overseeing a chaotic brexit britain needs a plan labour would put jobs living standards and the economy first ,jeremycorbyn
5256,2016-10-20 17:27:29+00:00,divided tory brexit team have no idea what they want or how to get it well campaign for the best deal for britain ,jeremycorbyn
5257,2016-10-20 14:29:20+00:00, has called on david davis to publish the government s timetable for setting out its brexit plans,jeremycorbyn
5258,2016-10-20 14:24:44+00:00,i had an excellent and timely conversation on cooperation on the refugee crisis and brexit with social democratic czech pm ,jeremycorbyn
5259,2016-10-20 11:51:14+00:00,while tory brexit team is in chaos ive had a great discussion with president on european sister party engagement,jeremycorbyn
5261,2016-10-20 10:15:41+00:00,meeting with labour meps in brussels today labour will work to protect jobs and workers rights from a chaotic tory brexit,jeremycorbyn
5278,2016-10-13 08:54:38+00:00,thank you to labours brexit team whose excellent work is exposing the tories brexit plans for what they are a shambles,jeremycorbyn
5279,2016-10-12 15:53:54+00:00,the tories offer no plan no clarity no transparency and no chance of scrutiny of the process for developing a strategy for brexit ,jeremycorbyn
5689,2016-08-07 12:23:05+00:00,sunday mirror readers asked me tonnes of questions about labour brexit and even the politics of my cat el gato ,jeremycorbyn
6009,2016-06-14 17:58:57+00:00,the risk to our nhs from a tory brexit is further austerity cuts to our public services ,jeremycorbyn
6055,2016-06-07 08:34:02+00:00,me amp launched our advert about workers rights at risk of tory negotiated brexit,jeremycorbyn
6068,2016-06-05 12:02:03+00:00,the tories would use brexit to scrap workers rights but which ones would they scrap demand answers with ,jeremycorbyn
6069,2016-06-04 22:03:03+00:00,there will be a bonfire of workers rights if we have a tory negotiated brexit but what rights would they scrap ,jeremycorbyn
6075,2016-06-03 17:01:06+00:00,which workplace rights would the leave campaign scrap if we brexit sign our petition and demand answers now ,jeremycorbyn
6099,2016-05-24 14:10:16+00:00, brexit would jeopardise the rights of working women explains liz snape tuc president in ,jeremycorbyn
