,date,text,user
2921,2018-02-28 12:07:03+00:00,our common sense brexit deal put jobs the economy and most importantly our country first agree pass this on ,UKLabour
2925,2018-02-26 18:30:04+00:00,we ve got a common sense approach to brexit that puts jobs first have you seen s speech yet pass it on ,UKLabour
2927,2018-02-26 13:15:10+00:00,missed s speech on brexit today or want to find out more heres our plan for britain after brexit ,UKLabour
2944,2018-02-21 12:09:24+00:00,we can t let the tories use brexit to weaken our fundamental rights hold them to account share this ,UKLabour
2963,2018-02-14 15:32:17+00:00,we need to make sure that animal welfare standards don t slip because of brexit pass this on ,UKLabour
3144,2017-12-13 19:50:36+00:00,since the referendum we have made the case for a meaningful vote in parliament on the terms of brexit this defeat is a humiliating loss of authority for theresa may and her government ,UKLabour
3166,2017-12-06 12:10:13+00:00,the tories brexit negotiations are a shambles only labour will fight for a brexit deal that protects britain s economy and people s jobs rights and living standards rt if you agree ,UKLabour
3168,2017-12-05 18:13:47+00:00,what s stopping brexit negotiations from moving forward squabbling between theresa may and her coalition of chaos watch rt s clip from the commons today ,UKLabour
3417,2017-09-27 12:03:02+00:00,on brexit the tories are more interested in posturing for personal advantage than getting the best deal for britain ,UKLabour
3471,2017-09-25 12:22:21+00:00,icymi heres what said today at on labours approach to brexit ,UKLabour
3480,2017-09-25 10:21:34+00:00,the way the tories are handling brexit tells you a lot about their willingness to put other people s jobs at risk ,UKLabour
3481,2017-09-25 10:20:51+00:00,this is a country yearning for change theresa may and whichever brexiteer replaces her cannot deliver that change ,UKLabour
3482,2017-09-25 10:18:38+00:00,labour are the grown ups in the room on brexit we stand ready to take charge of the negotiations ,UKLabour
3483,2017-09-25 10:13:09+00:00,our approach to brexit is based on co operation solidarity a belief that we achieve more together than we do alone ,UKLabour
3484,2017-09-25 10:12:21+00:00,labour s approach to brexit respects the referendum result and puts jobs and the economy first ,UKLabour
3764,2017-06-06 16:30:03+00:00,for a brexit that prioritises jobs our economy and workers rights on june take a look at our plan and rt ,UKLabour
3827,2017-06-02 20:18:16+00:00,this is our plan for brexit make sure people know hit rt ,UKLabour
3864,2017-06-01 09:29:05+00:00,only labour will protect jobs workers through brexit the tories brexit deal will mean a race to the bottom on wages workers rights ,UKLabour
3879,2017-05-31 18:57:18+00:00,the choice at this election labour s brexit deal which puts jobs and our economy first or a tory brexit for big business rt ,UKLabour
3896,2017-05-31 07:16:03+00:00,the choice at this election labour s brexit deal which puts jobs first or a tory brexit for big business rt ,UKLabour
3939,2017-05-27 19:06:04+00:00,did you see our tv broadcast the choice at this election labour s brexit deal which puts jobs first or a tory brexit for big business rt ,UKLabour
4180,2017-04-26 06:50:04+00:00,yesterday explained how labours approach to brexit will reject the tories recklessness and prioritise jobs amp our economy ,UKLabour
4182,2017-04-25 18:13:04+00:00,the tories reckless brexit is putting britains jobs at risk here s our alternative ,UKLabour
4210,2017-04-20 10:03:48+00:00,only labour will focus on what kind of country we want after brexit well unlock opportunities for everyone in this country ,UKLabour
4213,2017-04-20 09:54:00+00:00,theresa may will say that is about brexit while ignoring tory failure amp the issues that affect people s lives every day ,UKLabour
4218,2017-04-19 14:13:26+00:00,theresa may wants to make about brexit to avoid scrutiny of tories record of failure we wont let that happen with us rt ,UKLabour
4219,2017-04-19 11:05:54+00:00,theresa may wants to make about brexit to avoid scrutiny of tories record of failure we wont let that happen rt ,UKLabour
4288,2017-04-04 10:13:48+00:00,while the tories try to use brexit to turn britain into a low wage tax haven we will rebuild transform britain with us rt ,UKLabour
4293,2017-04-02 19:01:05+00:00,we wont give the tories a free hand to use brexit to attack rights and protections cut services and create a tax dodgers paradise rt ,UKLabour
4294,2017-04-02 18:12:02+00:00,labour will challenge the tories at every stage of the brexit process to defend protect our shared values with us rt ,UKLabour
4300,2017-03-29 15:48:07+00:00,as said we ll challenge the tories at every stage we won t give them a free hand to attack rights amp protections via brexit ,UKLabour
4301,2017-03-29 14:16:01+00:00,we campaigned to remain but now we will fight to protect jobs living standards workers rights at every stage of the brexit process ,UKLabour
4302,2017-03-29 11:51:50+00:00,as the government start the brexit process labour will challenge them every step of the way to defend protect our shared values rt ,UKLabour
4304,2017-03-27 20:38:36+00:00,the tories promise their brexit trade deal will have the exact same benefits as we have now labour will hold them to that ,UKLabour
4305,2017-03-27 18:29:04+00:00,as made clear today labour will not support any future brexit deal that fails our six tests here they are ,UKLabour
4306,2017-03-27 16:46:46+00:00,we are clear labour will not support any future brexit deal that fails the six tests set out today with us rt ,UKLabour
4314,2017-03-20 08:43:00+00:00,the tories have revealed their brexit plan website but here s the version that didn t make the cut rt ,UKLabour
4317,2017-03-19 10:31:00+00:00,wondering what the tories plan for brexit is so are we here s our alternative tory brexit plan website ,UKLabour
4329,2017-03-14 19:02:16+00:00,on negotiating brexit pm says no deal is better than a bad deal but no deal is a bad deal watch ,UKLabour
4395,2017-02-24 20:00:03+00:00, labour s priorities have been very clear that jobs and the economy must come first at the road to brexit ,UKLabour
4397,2017-02-24 17:42:26+00:00, we want to talk about the road to brexit and the new relationships that we re going to build across europe at today,UKLabour
4407,2017-02-24 10:46:04+00:00, theresa may is threatening to use brexit to turn britain into a bargain basement tax haven ,UKLabour
4494,2017-01-25 18:04:54+00:00,today theresa may has u turned agreeing she will write up her brexit plan in a white paper here s s reaction watch and rt ,UKLabour
4495,2017-01-25 16:17:03+00:00,at pressed theresa may on her brexit plan which threatens to turn britain into a bargain basement tax haven rt ,UKLabour
4496,2017-01-25 11:28:03+00:00,we will hold theresa may to account fighting to secure a brexit deal that protects jobs living standards workers rights with us rt ,UKLabour
4499,2017-01-24 11:23:01+00:00,read s full response to today s supreme court judgment on brexit ,UKLabour
4513,2017-01-18 17:37:03+00:00,theresa may s brexit plan threatens to turn britain into an offshore low pay tax haven risking business jobs public services agree rt,UKLabour
4514,2017-01-18 13:58:54+00:00,theresa may s brexit plan threatens to turn britain into a low pay tax haven risking british business jobs public services rt ,UKLabour
4515,2017-01-18 12:10:05+00:00,we need a brexit deal that is good for british business and protects jobs living standards and workers rights agree rt ,UKLabour
4516,2017-01-17 19:47:27+00:00,labour demand a brexit deal that does all it can to protect jobs living standards with tariff free access to the single market agree rt,UKLabour
4518,2017-01-17 15:35:10+00:00,theresa may is determined to avoid real scrutiny of her brexit plans agree with share this ,UKLabour
4520,2017-01-17 15:31:39+00:00,theresa may has made clear that she is determined to use brexit to turn britain into a bargain basement tax haven says rt ,UKLabour
4521,2017-01-17 13:59:22+00:00, responds to theresa mays brexit speech watch and share this ,UKLabour
4628,2016-12-13 17:30:57+00:00,miss s speech on brexit earlier today read the highlights here ,UKLabour
4629,2016-12-13 12:52:11+00:00,labour will make jobs the economy living standards the priority for brexit negotiations watch now ,UKLabour
4630,2016-12-13 12:24:56+00:00,join live for his speech on how labour must lead the fight for a progressive brexit deal stay tuned ,UKLabour
4641,2016-12-07 18:55:05+00:00,the tories cannot tell us the plan on brexit because they do not have a plan heres at todays ,UKLabour
4642,2016-12-07 17:40:44+00:00,as said today at the tories cannot tell us the plan on brexit because they do not have a plan rt if you agree ,UKLabour
4643,2016-12-07 11:39:14+00:00,the tories have accepted our motion calling for govt to publish a plan for brexit before article is invoked ,UKLabour
4698,2016-11-23 13:38:40+00:00,we now face brexit unprepared rt if you agree with ,UKLabour
4723,2016-11-21 17:37:36+00:00,businesses have been plunged into huge uncertainty by a government that has no plan at all for brexit says ,UKLabour
4724,2016-11-21 17:36:18+00:00, there can be few bigger potential disruptions to the future growth and prosperity of the uk than a mishandled and chaotic brexit ,UKLabour
4736,2016-11-16 17:18:53+00:00,today at held theresa may to account over brexit watch and share this now ,UKLabour
4737,2016-11-16 12:15:10+00:00,labour is clear we need certainty stability and a brexit plan that puts jobs and the economy first rt if you agree ,UKLabour
4738,2016-11-16 12:12:24+00:00,almost five months after the referendum the tories have still not outlined the basic deal they will seek to negotiate on brexit ,UKLabour
4739,2016-11-16 12:07:09+00:00,the tories approach to brexit is a complete shambles they have no plan on how to protect jobs and growth rt ,UKLabour
4746,2016-11-08 13:16:53+00:00,the government should come clean and put the basic terms of its brexit plan to the commons for scrutiny ,UKLabour
4759,2016-11-03 12:06:01+00:00,labour will be pressing the case for a brexit that works for britain putting jobs living standards and the economy first ,UKLabour
4765,2016-10-31 17:55:04+00:00,when it comes to brexit it s clear that the tories are just making it up as they go along ,UKLabour
4768,2016-10-27 17:41:26+00:00, only labour can make a success of brexit we will fight to make it work for everyone not just the favoured few ,UKLabour
4769,2016-10-27 10:35:07+00:00,theresa may s brexit is in the interests of an elite few labour will fight for a brexit that works for the british people ,UKLabour
4770,2016-10-27 10:24:08+00:00,small businesses will be hit hard by the tories shambolic handling of brexit ,UKLabour
4771,2016-10-27 10:20:00+00:00,only a labour government can make an economic success of brexit agree rt ,UKLabour
4774,2016-10-26 11:43:10+00:00,the tories have no plan for brexit threatening jobs growth and prosperity ,UKLabour
4775,2016-10-26 11:11:14+00:00,the tories are driving us towards a shambolic brexit which threatens jobs growth and prosperity agree rt ,UKLabour
4776,2016-10-26 11:09:10+00:00,four months on the government still have not outlined the brexit deal they want to negotiate ,UKLabour
4777,2016-10-26 11:01:20+00:00,it is clear theresa may and the tories have no plan for brexit ,UKLabour
4796,2016-10-16 09:21:03+00:00,the tories are driving us towards a hard and risky brexit which threatens jobs growth and prosperity agree rt ,UKLabour
4802,2016-10-12 18:06:06+00:00,the tories are driving us towards a risky brexit which threatens jobs growth prosperity watch and share this ,UKLabour
4803,2016-10-12 16:48:15+00:00,the tories are driving us towards a risky brexit which threatens jobs growth prosperity watch at todays and rt ,UKLabour
4804,2016-10-11 10:34:38+00:00,reports say tories hard brexit could cost the country up to billion a year theresa may s government must stop playing political games ,UKLabour
4815,2016-10-05 13:11:01+00:00, the tories aren t the change we need they have no plan to deal with brexit and protect our economy says ,UKLabour
4816,2016-10-05 11:08:40+00:00,theresa may and the tories are driving us towards a hard and risky brexit without any plan for delivering it rt if you agree ,UKLabour
4871,2016-09-28 14:37:01+00:00,we will be pressing our own brexit agenda and building a new relationship with europe based on cooperation and internationalism ,UKLabour
4920,2016-09-26 09:48:16+00:00, we will stand up for every area where the tories will look to wield the axe after brexit ,UKLabour
4921,2016-09-26 09:40:28+00:00,today guaranteed a labour government will make up any shortfall in funding faced by deprived areas after brexit ,UKLabour
4922,2016-09-26 09:33:08+00:00, the communities who stand to lose out most from brexit must be looked after first ,UKLabour
5026,2016-08-31 16:21:02+00:00,the tories have no post brexit plan but they must put working people first rt if you agree with ,UKLabour
5028,2016-08-31 13:01:02+00:00,our country faces big challenges post brexit theresa may needs to put working people first says rt ,UKLabour
5144,2016-07-01 17:45:09+00:00,labours economic response to brexit our aim must be to ensure freedom of trade ,UKLabour
5145,2016-07-01 16:07:04+00:00,today set out labours economic response to brexit we should not renege on workers rights ,UKLabour
5258,2016-06-21 19:30:03+00:00,a tory brexit would be a disaster for working people in britain says agree rt ,UKLabour
5285,2016-06-21 10:35:10+00:00,a tory led brexit risks economic recovery and threatens a bonfire of employment rights says ,UKLabour
5357,2016-06-15 11:28:24+00:00,staying in eu is best for britain the threat if we leave is a tory brexit that hits working people hard ,UKLabour
5386,2016-06-13 17:45:07+00:00,voting to remain is the alternative to a tory brexit which would damage our country agree with gordon rt ,UKLabour
5416,2016-06-09 20:54:59+00:00,experts agree brexit will cost jobs and put workers rights at risk but it wont be boris who suffers ,UKLabour
5505,2016-06-05 10:00:15+00:00,boris the brexit campaign want to scrap workers rights but which ones would they bin demand answers with us ,UKLabour
5518,2016-06-03 18:10:06+00:00,boris the brexit campaign want to scrap workers rights but which ones would they bin demand answers with us now ,UKLabour
5522,2016-06-03 15:09:07+00:00,which workplace rights would the leave campaign scrap if we brexit sign our petition and demand answers now ,UKLabour
5559,2016-06-01 11:26:07+00:00, brexit would be a disaster for working people for our wages for our jobs and for our rights  ,UKLabour
5616,2016-05-25 11:21:25+00:00,tory brexiters are calling for britain to leave the eu so they can have a bonfire of workers rights ,UKLabour
5824,2016-04-25 10:14:45+00:00,brexit would put billion european investment in british social and affordable homes at risk ,UKLabour
5831,2016-04-23 10:00:26+00:00,to brexit or not to brexit thats a question with an easy answer on says ,UKLabour
